,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
PPP5C,0.1449145815207,5.94911402169424,1.04749801626389,0.302146808458189,0.574532753411326,-6.75395502664023,PPP5C
STAT5B,-0.16139488873581,6.55600053882921,-1.04702324783372,0.302362600347728,0.574852196393001,-6.92273610809516,STAT5B
GTPBP3,-0.31361633273282,3.63746438372334,-1.04690326011484,0.302417154140483,0.574865040753532,-6.12703254351898,GTPBP3
EMC7,-0.115008533699963,7.10927270643451,-1.04676447132884,0.302480264579173,0.574894143820119,-7.06665225701117,EMC7
CREB3L4,-0.193730585235369,4.74292170670027,-1.04662868354849,0.302542019242081,0.574920661308976,-6.48640144003434,CREB3L4
SMYD2,-0.148616947831164,5.66907425989353,-1.04651913252671,0.302591848120111,0.574924511428212,-6.68338376823575,SMYD2
CYBC1,0.123395174834081,6.31452926090404,1.04640882394652,0.30264202732783,0.574929025852442,-6.92219342624699,CYBC1
ACOT8,-0.147315946559004,5.64313826062044,-1.04539881356318,0.303101748156609,0.575711422154064,-6.73996253909106,ACOT8
TXNDC5,0.34987053702328,2.3446478915322,1.04457342812576,0.303477793936929,0.576207458633505,-5.81490339227244,TXNDC5
OSBP2,0.407013728995311,3.03119366176541,1.04467490643794,0.303506532842362,0.576207458633505,-6.05012251871525,OSBP2
BEND7,0.282614559967362,3.7003985396761,1.04441976947561,0.303547836570607,0.576207458633505,-6.18762095543138,BEND7
SMAD1,-0.221537662793867,4.34297044816702,-1.04440506389539,0.303554540442495,0.576207458633505,-6.36009474517344,SMAD1
PDGFRB,0.671826289686198,-0.141745495188756,1.04420284465182,0.303646737082079,0.576291511264978,-5.48214939441965,PDGFRB
KDF1,0.167453278230538,5.12584776347454,1.04401689543153,0.303731532964652,0.576361493683477,-6.59991837242857,KDF1
FMR1,0.174668924631734,6.7588740554483,1.04517841201015,0.303898908101559,0.576588131840582,-7.00976717555511,FMR1
ZC3H14,-0.121478283769902,6.7334719935902,-1.04348564575443,0.30397388197604,0.576639413016693,-7.00890377298687,ZC3H14
IRF6,-0.17959566676033,6.80763650820547,-1.04473253805704,0.30410824370044,0.576767743294322,-6.98699754951804,IRF6
PTP4A3,0.229584870902379,4.26710290711919,1.04312727184334,0.30413744308411,0.576767743294322,-6.34712219958112,PTP4A3
RTF2,-0.104552797386377,6.73435422843078,-1.04293934216225,0.304223238182631,0.576800357082954,-7.00129998955945,RTF2
