,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
HMOX1,-0.547980500169318,4.12236091194662,-2.58353604099466,0.0141779523737336,0.0763970578848092,-3.49497896219287,HMOX1
ELMO3,-0.345401827202433,5.73050278504908,-2.58324154808934,0.0141880577259965,0.0764172728484372,-3.96070557144906,ELMO3
SLC35B3,-0.47387656395182,4.63622462882673,-2.58294264763435,0.014198321101726,0.0764382555306519,-3.64159758472694,SLC35B3
ZFP36L1,-0.502692058062122,3.75741264575434,-2.58275800537287,0.0142046645972401,0.0764382555306519,-3.47334055500784,ZFP36L1
PCNX2,-1.18250719894009,2.2377501234169,-2.58251452605585,0.0142130334641944,0.0764490847378648,-3.04385086129997,PCNX2
ZNF611,-0.494604350641255,5.14354040650393,-2.58174062929735,0.0142396639853163,0.0765271789605072,-3.76832156163296,ZNF611
HNRNPK,0.1177049808511,10.0228319513481,2.58171534244653,0.0142405349043421,0.0765271789605072,-4.72283089158801,HNRNPK
UBE2G2,0.287898536151673,6.14118497208079,2.58136652247303,0.0142525538195036,0.0765271789605072,-3.98059272695362,UBE2G2
GCA,0.344888223365327,5.49183735410368,2.58135345808025,0.0142530041466314,0.0765271789605072,-3.84243719436288,GCA
IGFL4,1.37679704134864,-0.0767209531192878,2.58089524790238,0.0142688068530075,0.0765778402593135,-2.9420513887361,IGFL4
NEDD4,0.488506251612887,4.95024823863611,2.58061476428699,0.0142784881005521,0.0765830368012531,-3.74856604345967,NEDD4
PAQR4,0.346438187762333,5.38494635450754,2.5804982848149,0.0142825103138946,0.0765830368012531,-3.82638512255558,PAQR4
MYO5B,-0.293592057436068,6.49051313094887,-2.57984273090434,0.0143051670483238,0.0766433141180533,-4.15669940521942,MYO5B
NQO1,-0.147019466791942,9.63008144107748,-2.57980427768998,0.014306497064524,0.0766433141180533,-4.70717279935667,NQO1
GNPDA1,0.30373870973022,6.43657447113023,2.57957121590239,0.0143145606199284,0.0766523689117891,-4.07119788492213,GNPDA1
UNC93B1,-0.189489145495407,7.52873727954029,-2.57712588325994,0.0143994176937574,0.0770485212200689,-4.36365295324886,UNC93B1
POU6F1,-1.24087987824856,1.37077041178713,-2.57707026066492,0.0144013532637162,0.0770485212200689,-3.01453413435229,POU6F1
VCPIP1,-0.481762391290452,4.94863245754593,-2.57636417648919,0.0144259445915053,0.0771457694984588,-3.68727555456399,VCPIP1
NFKBIZ,1.07417952966221,4.76031264348196,2.57611698732679,0.0144345627640282,0.0771575494946519,-3.11626721766673,NFKBIZ
MAP7D2,0.818614139329494,3.32073593676603,2.57469041332335,0.0144843924629547,0.0773895105073108,-3.36766802419674,MAP7D2
